"DATA"
"{""customerId"":1,""personalInfo"":{""fullName"":""Tammy Bryant"",""email"":""tammy.bryant@internalmail"",""phoneNumber"":""+1-215-284-5679"",""dateOfBirth"":""1976-03-05"",""gender"":""Female""},""accountInfo"":{""accountCreated"":""2021-04-20T12:51:57Z"",""loyaltyTier"":""Silver"",""loyaltyPoints"":3972,""emailVerified"":""true"",""smsOptIn"":""false""},""purchaseHistory"":{""totalOrders"":5,""lifetimeValue"":397.22,""averageOrderValue"":79.44,""lastOrderDate"":""2022-01-16"",""preferredStores"":""Online""},""clothingPreferences"":{""preferredStyle"":""formal"",""preferredSize"":{""tops"":""S"",""bottoms"":""M"",""shoes"":7},""favoriteColors"":[""navy"",""black"",""gray"",""white""],""favoriteBrands"":[""Urban Thread"",""Classic Fit"",""Sport Elite""]},""shippingAddresses"":[{""addressId"":1,""label"":""Home"",""street"":""991 Main Street"",""city"":""Los Angeles"",""state"":""CA"",""zipCode"":""24476"",""country"":""USA"",""isDefault"":""true""}],""marketingPreferences"":{""newsletterSubscribed"":""true"",""promotionalEmails"":""true"",""categories"":[""New Arrivals"",""Sale Items"",""Seasonal Collections""]}}"
"{""customerId"":18,""personalInfo"":{""fullName"":""Peter Jones"",""email"":""peter.jones@internalmail"",""phoneNumber"":""+1-934-186-6640"",""dateOfBirth"":""1990-09-04"",""gender"":""Male""},""accountInfo"":{""accountCreated"":""2021-02-09T23:17:07Z"",""loyaltyTier"":""Bronze"",""loyaltyPoints"":2829,""emailVerified"":""true"",""smsOptIn"":""true""},""purchaseHistory"":{""totalOrders"":3,""lifetimeValue"":282.91,""averageOrderValue"":94.3,""lastOrderDate"":""2022-02-10"",""preferredStores"":""Online, São Paulo""},""clothingPreferences"":{""preferredStyle"":""business casual"",""preferredSize"":{""tops"":""XS"",""bottoms"":""S"",""shoes"":8},""favoriteColors"":[""navy"",""black"",""gray"",""white""],""favoriteBrands"":[""Urban Thread"",""Classic Fit"",""Sport Elite""]},""shippingAddresses"":[{""addressId"":1,""label"":""Home"",""street"":""7314 Main Street"",""city"":""Houston"",""state"":""TX"",""zipCode"":""59755"",""country"":""USA"",""isDefault"":""true""}],""marketingPreferences"":{""newsletterSubscribed"":""true"",""promotionalEmails"":""false"",""categories"":[""New Arrivals"",""Sale Items"",""Seasonal Collections""]}}"
"{""customerId"":19,""personalInfo"":{""fullName"":""Kathryn Rogers"",""email"":""kathryn.rogers@internalmail"",""phoneNumber"":""+1-552-330-4968"",""dateOfBirth"":""2003-01-21"",""gender"":""Female""},""accountInfo"":{""accountCreated"":""2021-09-08T18:15:42Z"",""loyaltyTier"":""Bronze"",""loyaltyPoints"":6549,""emailVerified"":""true"",""smsOptIn"":""false""},""purchaseHistory"":{""totalOrders"":4,""lifetimeValue"":654.91,""averageOrderValue"":163.73,""lastOrderDate"":""2022-02-23"",""preferredStores"":""Buenos Aires, Online""},""clothingPreferences"":{""preferredStyle"":""streetwear"",""preferredSize"":{""tops"":""S"",""bottoms"":""M"",""shoes"":11},""favoriteColors"":[""navy"",""black"",""gray"",""white""],""favoriteBrands"":[""Urban Thread"",""Classic Fit"",""Sport Elite""]},""shippingAddresses"":[{""addressId"":1,""label"":""Home"",""street"":""1421 Main Street"",""city"":""Phoenix"",""state"":""AZ"",""zipCode"":""79092"",""country"":""USA"",""isDefault"":""true""}],""marketingPreferences"":{""newsletterSubscribed"":""true"",""promotionalEmails"":""true"",""categories"":[""New Arrivals"",""Sale Items"",""Seasonal Collections""]}}"
"{""customerId"":20,""personalInfo"":{""fullName"":""Dennis Lopez"",""email"":""dennis.lopez@internalmail"",""phoneNumber"":""+1-725-264-6998"",""dateOfBirth"":""1994-02-03"",""gender"":""Non-binary""},""accountInfo"":{""accountCreated"":""2021-03-28T09:56:00Z"",""loyaltyTier"":""Bronze"",""loyaltyPoints"":6305,""emailVerified"":""true"",""smsOptIn"":""true""},""purchaseHistory"":{""totalOrders"":4,""lifetimeValue"":630.51,""averageOrderValue"":157.63,""lastOrderDate"":""2022-03-09"",""preferredStores"":""Mexico City, Online""},""clothingPreferences"":{""preferredStyle"":""casual"",""preferredSize"":{""tops"":""M"",""bottoms"":""L"",""shoes"":11},""favoriteColors"":[""navy"",""black"",""gray"",""white""],""favoriteBrands"":[""Urban Thread"",""Classic Fit"",""Sport Elite""]},""shippingAddresses"":[{""addressId"":1,""label"":""Home"",""street"":""655 Main Street"",""city"":""New York"",""state"":""NY"",""zipCode"":""57806"",""country"":""USA"",""isDefault"":""true""}],""marketingPreferences"":{""newsletterSubscribed"":""true"",""promotionalEmails"":""true"",""categories"":[""New Arrivals"",""Sale Items"",""Seasonal Collections""]}}"
"{""customerId"":21,""personalInfo"":{""fullName"":""Martha Baker"",""email"":""martha.baker@internalmail"",""phoneNumber"":""+1-380-276-4439"",""dateOfBirth"":""1980-06-27"",""gender"":""Male""},""accountInfo"":{""accountCreated"":""2021-11-18T07:46:53Z"",""loyaltyTier"":""Bronze"",""loyaltyPoints"":9836,""emailVerified"":""true"",""smsOptIn"":""false""},""purchaseHistory"":{""totalOrders"":4,""lifetimeValue"":983.65,""averageOrderValue"":245.91,""lastOrderDate"":""2022-03-12"",""preferredStores"":""Bejing, Online""},""clothingPreferences"":{""preferredStyle"":""formal"",""preferredSize"":{""tops"":""L"",""bottoms"":""XL"",""shoes"":12},""favoriteColors"":[""navy"",""black"",""gray"",""white""],""favoriteBrands"":[""Urban Thread"",""Classic Fit"",""Sport Elite""]},""shippingAddresses"":[{""addressId"":1,""label"":""Home"",""street"":""1792 Main Street"",""city"":""Los Angeles"",""state"":""CA"",""zipCode"":""40816"",""country"":""USA"",""isDefault"":""true""}],""marketingPreferences"":{""newsletterSubscribed"":""true"",""promotionalEmails"":""false"",""categories"":[""New Arrivals"",""Sale Items"",""Seasonal Collections""]}}"
"{""customerId"":22,""personalInfo"":{""fullName"":""Raymond Bailey"",""email"":""raymond.bailey@internalmail"",""phoneNumber"":""+1-400-401-8969"",""dateOfBirth"":""1979-04-18"",""gender"":""Female""},""accountInfo"":{""accountCreated"":""2021-04-26T05:13:15Z"",""loyaltyTier"":""Bronze"",""loyaltyPoints"":5659,""emailVerified"":""true"",""smsOptIn"":""true""},""purchaseHistory"":{""totalOrders"":4,""lifetimeValue"":565.96,""averageOrderValue"":141.49,""lastOrderDate"":""2022-03-11"",""preferredStores"":""Online, Tokyo""},""clothingPreferences"":{""preferredStyle"":""athletic"",""preferredSize"":{""tops"":""XL"",""bottoms"":""XXL"",""shoes"":8},""favoriteColors"":[""navy"",""black"",""gray"",""white""],""favoriteBrands"":[""Urban Thread"",""Classic Fit"",""Sport Elite""]},""shippingAddresses"":[{""addressId"":1,""label"":""Home"",""street"":""8071 Main Street"",""city"":""Chicago"",""state"":""IL"",""zipCode"":""82622"",""country"":""USA"",""isDefault"":""true""}],""marketingPreferences"":{""newsletterSubscribed"":""true"",""promotionalEmails"":""true"",""categories"":[""New Arrivals"",""Sale Items"",""Seasonal Collections""]}}"
"{""customerId"":23,""personalInfo"":{""fullName"":""Christopher Allen"",""email"":""christopher.allen@internalmail"",""phoneNumber"":""+1-654-843-6603"",""dateOfBirth"":""2004-04-03"",""gender"":""Non-binary""},""accountInfo"":{""accountCreated"":""2021-03-20T00:07:13Z"",""loyaltyTier"":""Bronze"",""loyaltyPoints"":1309,""emailVerified"":""true"",""smsOptIn"":""false""},""purchaseHistory"":{""totalOrders"":1,""lifetimeValue"":130.95,""averageOrderValue"":130.95,""lastOrderDate"":""2021-03-20"",""preferredStores"":""Online""},""clothingPreferences"":{""preferredStyle"":""business casual"",""preferredSize"":{""tops"":""XXL"",""bottoms"":""XS"",""shoes"":11},""favoriteColors"":[""navy"",""black"",""gray"",""white""],""favoriteBrands"":[""Urban Thread"",""Classic Fit"",""Sport Elite""]},""shippingAddresses"":[{""addressId"":1,""label"":""Home"",""street"":""7291 Main Street"",""city"":""Houston"",""state"":""TX"",""zipCode"":""80365"",""country"":""USA"",""isDefault"":""true""}],""marketingPreferences"":{""newsletterSubscribed"":""true"",""promotionalEmails"":""true"",""categories"":[""New Arrivals"",""Sale Items"",""Seasonal Collections""]}}"
"{""customerId"":24,""personalInfo"":{""fullName"":""Jonathan Coleman"",""email"":""jonathan.coleman@internalmail"",""phoneNumber"":""+1-653-729-1721"",""dateOfBirth"":""1993-01-17"",""gender"":""Male""},""accountInfo"":{""accountCreated"":""2021-04-29T04:26:10Z"",""loyaltyTier"":""Silver"",""loyaltyPoints"":9809,""emailVerified"":""true"",""smsOptIn"":""true""},""purchaseHistory"":{""totalOrders"":5,""lifetimeValue"":980.96,""averageOrderValue"":196.19,""lastOrderDate"":""2021-08-16"",""preferredStores"":""Online""},""clothingPreferences"":{""preferredStyle"":""streetwear"",""preferredSize"":{""tops"":""XS"",""bottoms"":""S"",""shoes"":10},""favoriteColors"":[""navy"",""black"",""gray"",""white""],""favoriteBrands"":[""Urban Thread"",""Classic Fit"",""Sport Elite""]},""shippingAddresses"":[{""addressId"":1,""label"":""Home"",""street"":""3399 Main Street"",""city"":""Phoenix"",""state"":""AZ"",""zipCode"":""22967"",""country"":""USA"",""isDefault"":""true""}],""marketingPreferences"":{""newsletterSubscribed"":""true"",""promotionalEmails"":""false"",""categories"":[""New Arrivals"",""Sale Items"",""Seasonal Collections""]}}"
"{""customerId"":25,""personalInfo"":{""fullName"":""Walter Turner"",""email"":""walter.turner@internalmail"",""phoneNumber"":""+1-433-108-1215"",""dateOfBirth"":""2009-07-08"",""gender"":""Female""},""accountInfo"":{""accountCreated"":""2021-05-18T09:33:25Z"",""loyaltyTier"":""Bronze"",""loyaltyPoints"":6807,""emailVerified"":""true"",""smsOptIn"":""false""},""purchaseHistory"":{""totalOrders"":3,""lifetimeValue"":680.78,""averageOrderValue"":226.93,""lastOrderDate"":""2021-10-18"",""preferredStores"":""Online""},""clothingPreferences"":{""preferredStyle"":""casual"",""preferredSize"":{""tops"":""S"",""bottoms"":""M"",""shoes"":12},""favoriteColors"":[""navy"",""black"",""gray"",""white""],""favoriteBrands"":[""Urban Thread"",""Classic Fit"",""Sport Elite""]},""shippingAddresses"":[{""addressId"":1,""label"":""Home"",""street"":""8962 Main Street"",""city"":""New York"",""state"":""NY"",""zipCode"":""72284"",""country"":""USA"",""isDefault"":""true""}],""marketingPreferences"":{""newsletterSubscribed"":""true"",""promotionalEmails"":""true"",""categories"":[""New Arrivals"",""Sale Items"",""Seasonal Collections""]}}"
"{""customerId"":26,""personalInfo"":{""fullName"":""Anna Murphy"",""email"":""anna.murphy@internalmail"",""phoneNumber"":""+1-672-393-3230"",""dateOfBirth"":""1986-08-05"",""gender"":""Non-binary""},""accountInfo"":{""accountCreated"":""2021-05-22T14:29:16Z"",""loyaltyTier"":""Bronze"",""loyaltyPoints"":4088,""emailVerified"":""true"",""smsOptIn"":""true""},""purchaseHistory"":{""totalOrders"":4,""lifetimeValue"":408.82,""averageOrderValue"":102.21,""lastOrderDate"":""2022-01-21"",""preferredStores"":""Online""},""clothingPreferences"":{""preferredStyle"":""formal"",""preferredSize"":{""tops"":""M"",""bottoms"":""L"",""shoes"":12},""favoriteColors"":[""navy"",""black"",""gray"",""white""],""favoriteBrands"":[""Urban Thread"",""Classic Fit"",""Sport Elite""]},""shippingAddresses"":[{""addressId"":1,""label"":""Home"",""street"":""5788 Main Street"",""city"":""Los Angeles"",""state"":""CA"",""zipCode"":""30398"",""country"":""USA"",""isDefault"":""true""}],""marketingPreferences"":{""newsletterSubscribed"":""true"",""promotionalEmails"":""true"",""categories"":[""New Arrivals"",""Sale Items"",""Seasonal Collections""]}}"
"{""customerId"":27,""personalInfo"":{""fullName"":""Carol Alexander"",""email"":""carol.alexander@internalmail"",""phoneNumber"":""+1-208-360-6112"",""dateOfBirth"":""1961-02-21"",""gender"":""Male""},""accountInfo"":{""accountCreated"":""2021-05-05T04:31:44Z"",""loyaltyTier"":""Silver"",""loyaltyPoints"":7047,""emailVerified"":""true"",""smsOptIn"":""false""},""purchaseHistory"":{""totalOrders"":6,""lifetimeValue"":704.78,""averageOrderValue"":117.46,""lastOrderDate"":""2022-02-03"",""preferredStores"":""Online""},""clothingPreferences"":{""preferredStyle"":""athletic"",""preferredSize"":{""tops"":""L"",""bottoms"":""XL"",""shoes"":11},""favoriteColors"":[""navy"",""black"",""gray"",""white""],""favoriteBrands"":[""Urban Thread"",""Classic Fit"",""Sport Elite""]},""shippingAddresses"":[{""addressId"":1,""label"":""Home"",""street"":""3198 Main Street"",""city"":""Chicago"",""state"":""IL"",""zipCode"":""81397"",""country"":""USA"",""isDefault"":""true""}],""marketingPreferences"":{""newsletterSubscribed"":""true"",""promotionalEmails"":""false"",""categories"":[""New Arrivals"",""Sale Items"",""Seasonal Collections""]}}"
"{""customerId"":28,""personalInfo"":{""fullName"":""Teresa Brown"",""email"":""teresa.brown@internalmail"",""phoneNumber"":""+1-916-515-1643"",""dateOfBirth"":""1991-09-11"",""gender"":""Female""},""accountInfo"":{""accountCreated"":""2021-06-09T19:19:50Z"",""loyaltyTier"":""Silver"",""loyaltyPoints"":9472,""emailVerified"":""true"",""smsOptIn"":""true""},""purchaseHistory"":{""totalOrders"":5,""lifetimeValue"":947.22,""averageOrderValue"":189.44,""lastOrderDate"":""2022-02-01"",""preferredStores"":""Online""},""clothingPreferences"":{""preferredStyle"":""business casual"",""preferredSize"":{""tops"":""XL"",""bottoms"":""XXL"",""shoes"":9},""favoriteColors"":[""navy"",""black"",""gray"",""white""],""favoriteBrands"":[""Urban Thread"",""Classic Fit"",""Sport Elite""]},""shippingAddresses"":[{""addressId"":1,""label"":""Home"",""street"":""4915 Main Street"",""city"":""Houston"",""state"":""TX"",""zipCode"":""58869"",""country"":""USA"",""isDefault"":""true""}],""marketingPreferences"":{""newsletterSubscribed"":""true"",""promotionalEmails"":""true"",""categories"":[""New Arrivals"",""Sale Items"",""Seasonal Collections""]}}"
